age,annual_income,monthly_income,debt_to_income_ratio,credit_score,loan_amount,interest_rate,loan_term,installment,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies,loan_paid_back,gender_Male,gender_Other,marital_status_Married,marital_status_Single,marital_status_Widowed,education_level_High School,education_level_Master's,education_level_Other,education_level_PhD,employment_status_Retired,employment_status_Self-employed,employment_status_Student,employment_status_Unemployed,loan_purpose_Car,loan_purpose_Debt consolidation,loan_purpose_Education,loan_purpose_Home,loan_purpose_Medical,loan_purpose_Other,loan_purpose_Vacation,grade_subgrade_A2,grade_subgrade_A3,grade_subgrade_A4,grade_subgrade_A5,grade_subgrade_B1,grade_subgrade_B2,grade_subgrade_B3,grade_subgrade_B4,grade_subgrade_B5,grade_subgrade_C1,grade_subgrade_C2,grade_subgrade_C3,grade_subgrade_C4,grade_subgrade_C5,grade_subgrade_D1,grade_subgrade_D2,grade_subgrade_D3,grade_subgrade_D4,grade_subgrade_D5,grade_subgrade_E1,grade_subgrade_E2,grade_subgrade_E3,grade_subgrade_E4,grade_subgrade_E5,grade_subgrade_F1,grade_subgrade_F2,grade_subgrade_F3,grade_subgrade_F4,grade_subgrade_F5
26,32954.2,2746.18,0.048,689,16797.84,13.76,36.0,572.15,5.0,33371.96,23711.91,3.0,0.0,4.0,1,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,80359.05,6696.59,0.131,660,15609.77,11.91,36.0,517.8,4.0,77621.81,14248.86,3.0,1.0,3.0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
66,93644.53,7803.71,0.061,622,500.0,15.19,60.0,11.94,8.0,58344.46,26097.63,1.0,0.0,2.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
44,29760.62,2480.05,0.167,686,21413.9,12.81,60.0,485.15,3.0,19814.75,8044.59,2.0,0.0,4.0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,89141.03,7428.42,0.394,836,22384.3,10.41,36.0,726.59,5.0,54167.78,10414.93,1.0,0.0,1.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,36329.05,3027.42,0.234,719,8959.95,13.08,36.0,302.24,8.0,49571.88,40215.2,1.0,0.0,2.0,1,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,23373.02,1947.75,0.211,665,23651.92,12.89,36.0,795.67,6.0,40606.83,5845.2,2.0,0.0,3.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
45,26451.2,2204.27,0.184,565,11038.85,13.58,36.0,375.03,2.0,39216.02,13649.04,3.0,0.0,3.0,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27,105393.15,8782.76,0.223,791,7053.2,12.85,60.0,159.94,4.0,146687.76,120482.73,3.0,0.0,4.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,51416.79,4284.73,0.07,729,15394.8,9.75,36.0,494.94,4.0,44844.87,31198.97,0.0,0.0,0.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,20557.28,1713.11,0.041,706,28438.89,9.57,60.0,598.24,5.0,22377.49,1953.87,1.0,0.0,3.0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,67401.4,5616.78,0.069,743,22284.46,9.01,60.0,462.7,5.0,39251.68,35080.88,2.0,0.0,3.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,69006.02,5750.5,0.338,800,500.0,10.36,36.0,16.22,2.0,85408.72,81126.5,3.0,0.0,3.0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,28306.88,2358.91,0.347,623,13597.52,11.91,36.0,451.05,7.0,45926.61,22654.12,3.0,0.0,6.0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,48059.74,4004.98,0.245,721,1430.0,13.43,36.0,48.48,9.0,33591.02,31143.83,5.0,0.0,5.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,85031.0,7085.92,0.055,758,29637.78,9.99,36.0,956.19,5.0,67583.81,63661.41,3.0,0.0,3.0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,18100.71,1508.39,0.228,650,23463.43,11.67,36.0,775.63,6.0,27588.25,23497.1,2.0,0.0,3.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,12248.79,1020.73,0.285,725,28794.11,13.52,36.0,977.41,5.0,22043.85,14739.93,2.0,0.0,3.0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,24237.85,2019.82,0.136,627,19732.12,17.1,36.0,704.49,2.0,29027.22,9573.9,2.0,0.0,2.0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,12643.94,1053.66,0.063,677,25208.21,12.99,36.0,849.24,4.0,18689.56,4246.57,2.0,0.0,3.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,17202.25,1433.52,0.353,697,4408.74,13.1,60.0,100.54,3.0,19555.35,11751.22,5.0,0.0,7.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,72081.65,6006.8,0.337,641,16581.85,11.77,36.0,548.93,5.0,95372.22,43218.23,1.0,0.0,1.0,0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
46,21856.57,1821.38,0.22,609,8507.32,12.84,60.0,192.87,3.0,17255.98,16008.25,0.0,0.0,0.0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
61,34867.64,2905.64,0.268,663,500.0,14.17,36.0,17.13,5.0,56703.66,13467.5,1.0,0.0,1.0,1,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,56107.46,4675.62,0.103,766,7672.39,13.74,60.0,177.49,8.0,67731.26,27701.11,1.0,0.0,1.0,1,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,73950.73,6162.56,0.066,709,25284.01,12.11,36.0,841.12,5.0,62374.24,14624.16,1.0,0.0,1.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,44760.07,3730.01,0.088,776,24152.53,11.55,60.0,531.78,5.0,29440.36,26624.39,3.0,0.0,3.0,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,10062.43,838.54,0.114,540,15144.42,10.03,60.0,322.0,6.0,19218.43,3666.09,3.0,0.0,5.0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25,35197.69,2933.14,0.064,689,7838.46,13.9,36.0,267.52,5.0,23914.84,4322.23,1.0,0.0,2.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,57562.28,4796.86,0.077,644,18577.92,14.25,36.0,637.21,8.0,71192.8,19822.65,3.0,0.0,3.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,40150.31,3345.86,0.23,616,15626.69,10.99,60.0,339.68,6.0,55814.79,42728.34,4.0,2.0,4.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
43,50447.19,4203.93,0.167,585,25803.88,11.7,36.0,853.37,4.0,47216.91,2918.55,2.0,2.0,4.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
69,24252.79,2021.07,0.123,717,27282.69,12.87,60.0,618.95,5.0,25978.91,20326.68,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,38434.54,3202.88,0.288,601,33587.4,14.21,60.0,785.18,5.0,56566.01,41686.48,2.0,0.0,3.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
55,53989.24,4499.1,0.251,681,11580.83,10.99,60.0,251.74,6.0,56259.05,24578.66,2.0,1.0,2.0,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
