STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA,PRCP,DR,SPD,MAX,MIN,MEA,SNF,SND,ITH,PGT,TSHDSBRSGF,SD3,RHX,RHN,RVG,WTE
11601,28-09-42,17.78,,31.11111111,24.44444444,27.77777778,0,1,42,9,28,0.7,,,88,76,82,0,,,,1,,,,,
11601,29-09-42,T,,31.11111111,25,27.77777778,0,1,42,9,29,T,,,88,77,82,0,,,,1,,,,,
11601,30-09-42,0,,31.11111111,24.44444444,27.77777778,0,,42,9,30,0,,,88,76,82,0,,,,,,,,,
11601,01-10-42,0,,31.11111111,26.66666667,28.88888889,0,,42,10,1,0,,,88,80,84,0,,,,,,,,,
11601,02-10-42,0,,31.66666667,26.66666667,28.88888889,0,,42,10,2,0,,,89,80,84,0,,,,,,,,,
11601,03-10-42,36.576,,31.11111111,23.33333333,27.22222222,0,1,42,10,3,1.44,,,88,74,81,0,,,,1,,,,,
11601,04-10-42,5.08,,31.11111111,23.33333333,27.22222222,0,1,42,10,4,0.2,,,88,74,81,0,,,,1,,,,,
11601,05-10-42,3.81,,31.11111111,23.33333333,27.22222222,0,1,42,10,5,0.15,,,88,74,81,0,,,,1,,,,,
11601,06-10-42,2.794,,30.55555556,23.33333333,26.66666667,0,1,42,10,6,0.11,,,87,74,80,0,,,,1,,,,,
11601,07-10-42,T,,31.11111111,26.11111111,28.88888889,0,1,42,10,7,T,,,88,79,84,0,,,,1,,,,,
11601,08-10-42,3.302,,30.55555556,25,27.77777778,0,1,42,10,8,0.13,,,87,77,82,0,,,,1,,,,,
11601,09-10-42,T,,31.11111111,23.88888889,27.77777778,0,1,42,10,9,T,,,88,75,82,0,,,,1,,,,,
11601,10-10-42,0,,31.66666667,23.88888889,27.77777778,0,,42,10,10,0,,,89,75,82,0,,,,,,,,,
11601,11-10-42,0,,31.11111111,25,27.77777778,0,,42,10,11,0,,,88,77,82,0,,,,,,,,,
11601,12-10-42,T,,31.11111111,25.55555556,28.33333333,0,1,42,10,12,T,,,88,78,83,0,,,,1,,,,,
11601,13-10-42,5.08,,31.66666667,25.55555556,28.88888889,0,1,42,10,13,0.2,,,89,78,84,0,,,,1,,,,,
11601,14-10-42,2.794,,31.66666667,24.44444444,27.77777778,0,1,42,10,14,0.11,,,89,76,82,0,,,,1,,,,,
11601,15-10-42,0,,31.66666667,23.33333333,27.77777778,0,,42,10,15,0,,,89,74,82,0,,,,,,,,,
11601,16-10-42,0,,32.22222222,23.33333333,27.77777778,0,,42,10,16,0,,,90,74,82,0,,,,,,,,,
11601,17-10-42,0,,32.22222222,23.88888889,27.77777778,0,,42,10,17,0,,,90,75,82,0,,,,,,,,,
11601,18-10-42,0,,32.22222222,23.33333333,27.77777778,0,,42,10,18,0,,,90,74,82,0,,,,,,,,,
11601,19-10-42,0,,32.22222222,23.88888889,27.77777778,0,,42,10,19,0,,,90,75,82,0,,,,,,,,,
11601,20-10-42,0,,32.22222222,23.88888889,27.77777778,0,,42,10,20,0,,,90,75,82,0,,,,,,,,,
11601,21-10-42,24.384,,31.66666667,25,28.33333333,0,1,42,10,21,0.96,,,89,77,83,0,,,,1,,,,,
11601,22-10-42,6.35,,31.11111111,26.11111111,28.88888889,0,1,42,10,22,0.25,,,88,79,84,0,,,,1,,,,,
11601,23-10-42,10.16,,30.55555556,24.44444444,27.77777778,0,1,42,10,23,0.4,,,87,76,82,0,,,,1,,,,,
11601,24-10-42,0.762,,31.11111111,25.55555556,28.33333333,0,1,42,10,24,0.03,,,88,78,83,0,,,,1,,,,,
11601,25-10-42,T,,31.11111111,26.11111111,28.88888889,0,1,42,10,25,T,,,88,79,84,0,,,,1,,,,,
11601,26-10-42,1.016,,31.11111111,25,27.77777778,0,1,42,10,26,0.04,,,88,77,82,0,,,,1,,,,,
11601,27-10-42,T,,31.11111111,26.11111111,28.88888889,0,1,42,10,27,T,,,88,79,84,0,,,,1,,,,,
11601,28-10-42,1.524,,31.66666667,24.44444444,27.77777778,0,1,42,10,28,0.06,,,89,76,82,0,,,,1,,,,,
11601,29-10-42,2.794,,30.55555556,24.44444444,27.77777778,0,1,42,10,29,0.11,,,87,76,82,0,,,,1,,,,,
11601,30-10-42,6.604,,31.11111111,24.44444444,27.77777778,0,1,42,10,30,0.26,,,88,76,82,0,,,,1,,,,,
11601,31-10-42,90.17,,29.44444444,23.33333333,26.66666667,0,1,42,10,31,3.55,,,85,74,80,0,,,,1,,,,,
11601,01-11-42,0,,30.55555556,23.88888889,27.22222222,0,,42,11,1,0,,,87,75,81,0,,,,,,,,,
11601,02-11-42,5.08,,28.88888889,24.44444444,26.66666667,0,1,42,11,2,0.2,,,84,76,80,0,,,,1,,,,,
11601,03-11-42,53.086,,27.77777778,23.33333333,25.55555556,0,1,42,11,3,2.09,,,82,74,78,0,,,,1,,,,,
11601,04-11-42,11.684,,29.44444444,23.88888889,26.66666667,0,1,42,11,4,0.46,,,85,75,80,0,,,,1,,,,,
11601,05-11-42,0,,30,22.77777778,26.66666667,0,,42,11,5,0,,,86,73,80,0,,,,,,,,,
11601,06-11-42,30.226,,30,23.88888889,26.66666667,0,1,42,11,6,1.19,,,86,75,80,0,,,,1,,,,,
11601,07-11-42,15.24,,27.77777778,23.33333333,25.55555556,0,1,42,11,7,0.6,,,82,74,78,0,,,,1,,,,,
11601,08-11-42,9.652,,27.77777778,25,26.66666667,0,1,42,11,8,0.38,,,82,77,80,0,,,,1,,,,,
11601,09-11-42,12.7,,29.44444444,24.44444444,26.66666667,0,1,42,11,9,0.5,,,85,76,80,0,,,,1,,,,,
11601,10-11-42,0,,31.11111111,24.44444444,27.77777778,0,,42,11,10,0,,,88,76,82,0,,,,,,,,,
11601,11-11-42,0,,31.11111111,24.44444444,27.77777778,0,,42,11,11,0,,,88,76,82,0,,,,,,,,,
11601,12-11-42,0,,31.11111111,23.33333333,27.22222222,0,,42,11,12,0,,,88,74,81,0,,,,,,,,,
11601,13-11-42,0,,30.55555556,22.77777778,26.66666667,0,,42,11,13,0,,,87,73,80,0,,,,,,,,,
11601,14-11-42,19.304,,30.55555556,23.33333333,26.66666667,0,1,42,11,14,0.76,,,87,74,80,0,,,,1,,,,,
11601,15-11-42,1.27,,30,22.77777778,26.66666667,0,1,42,11,15,0.05,,,86,73,80,0,,,,1,,,,,
11601,16-11-42,0,,30.55555556,26.66666667,28.88888889,0,,42,11,16,0,,,87,80,84,0,,,,,,,,,
11601,17-11-42,0,,30.55555556,25,27.77777778,0,,42,11,17,0,,,87,77,82,0,,,,,,,,,
11601,18-11-42,0,,30,22.22222222,26.11111111,0,,42,11,18,0,,,86,72,79,0,,,,,,,,,
11601,19-11-42,1.27,,30.55555556,22.22222222,26.66666667,0,1,42,11,19,0.05,,,87,72,80,0,,,,1,,,,,
11601,20-11-42,T,,31.66666667,22.77777778,27.22222222,0,1,42,11,20,T,,,89,73,81,0,,,,1,,,,,
11601,21-11-42,1.524,,30,24.44444444,27.22222222,0,1,42,11,21,0.06,,,86,76,81,0,,,,1,,,,,
11601,22-11-42,7.366,,30.55555556,24.44444444,27.77777778,0,1,42,11,22,0.29,,,87,76,82,0,,,,1,,,,,
11601,23-11-42,71.12,,25.55555556,22.77777778,24.44444444,0,1,42,11,23,2.8,,,78,73,76,0,,,,1,,,,,
11601,24-11-42,25.4,,29.44444444,23.33333333,26.66666667,0,1,42,11,24,1,,,85,74,80,0,,,,1,,,,,
11601,25-11-42,1.016,,30.55555556,23.33333333,26.66666667,0,1,42,11,25,0.04,,,87,74,80,0,,,,1,,,,,
11601,26-11-42,T,,30.55555556,25.55555556,27.77777778,0,1,42,11,26,T,,,87,78,82,0,,,,1,,,,,
11601,27-11-42,0,,31.11111111,25.55555556,28.33333333,0,,42,11,27,0,,,88,78,83,0,,,,,,,,,
11601,28-11-42,0.254,,30.55555556,26.66666667,28.88888889,0,1,42,11,28,0.01,,,87,80,84,0,,,,1,,,,,
11601,29-11-42,0.254,,30.55555556,25.55555556,27.77777778,0,1,42,11,29,0.01,,,87,78,82,0,,,,1,,,,,
11601,30-11-42,0.254,,31.66666667,25,28.33333333,0,1,42,11,30,0.01,,,89,77,83,0,,,,1,,,,,
11601,01-12-42,0.254,,30.55555556,25.55555556,27.77777778,0,1,42,12,1,0.01,,,87,78,82,0,,,,1,,,,,
11601,02-12-42,0,,30.55555556,26.11111111,28.33333333,0,,42,12,2,0,,,87,79,83,0,,,,,,,,,
11601,03-12-42,0,,30.55555556,26.11111111,28.33333333,0,,42,12,3,0,,,87,79,83,0,,,,,,,,,
11601,04-12-42,T,,30.55555556,26.11111111,28.33333333,0,1,42,12,4,T,,,87,79,83,0,,,,1,,,,,
11601,05-12-42,3.556,,30,24.44444444,27.22222222,0,1,42,12,5,0.14,,,86,76,81,0,,,,1,,,,,
11601,06-12-42,0.254,,29.44444444,25,27.22222222,0,1,42,12,6,0.01,,,85,77,81,0,,,,1,,,,,
11601,07-12-42,0.254,,28.88888889,25.55555556,27.22222222,0,1,42,12,7,0.01,,,84,78,81,0,,,,1,,,,,
11601,08-12-42,9.144,,27.22222222,23.88888889,25.55555556,0,1,42,12,8,0.36,,,81,75,78,0,,,,1,,,,,
11601,09-12-42,2.032,,30,24.44444444,27.22222222,0,1,42,12,9,0.08,,,86,76,81,0,,,,1,,,,,
11601,10-12-42,7.874,,29.44444444,24.44444444,26.66666667,0,1,42,12,10,0.31,,,85,76,80,0,,,,1,,,,,
11601,11-12-42,8.128,,28.88888889,23.88888889,26.66666667,0,1,42,12,11,0.32,,,84,75,80,0,,,,1,,,,,
11601,12-12-42,29.972,,26.66666667,23.33333333,25,0,1,42,12,12,1.18,,,80,74,77,0,,,,1,,,,,
11601,13-12-42,0.508,,29.44444444,24.44444444,26.66666667,0,1,42,12,13,0.02,,,85,76,80,0,,,,1,,,,,
11601,14-12-42,18.542,,28.88888889,25,26.66666667,0,1,42,12,14,0.73,,,84,77,80,0,,,,1,,,,,
11601,15-12-42,2.286,,29.44444444,25.55555556,27.77777778,0,1,42,12,15,0.09,,,85,78,82,0,,,,1,,,,,
11601,16-12-42,T,,29.44444444,24.44444444,26.66666667,0,1,42,12,16,T,,,85,76,80,0,,,,1,,,,,
11601,17-12-42,0,,29.44444444,25.55555556,27.77777778,0,,42,12,17,0,,,85,78,82,0,,,,,,,,,
11601,18-12-42,5.588,,28.88888889,25,26.66666667,0,1,42,12,18,0.22,,,84,77,80,0,,,,1,,,,,
11601,19-12-42,23.114,,28.88888889,25,26.66666667,0,1,42,12,19,0.91,,,84,77,80,0,,,,1,,,,,
11601,20-12-42,8.128,,29.44444444,23.33333333,26.66666667,0,1,42,12,20,0.32,,,85,74,80,0,,,,1,,,,,
11601,21-12-42,0.254,,29.44444444,25,27.22222222,0,1,42,12,21,0.01,,,85,77,81,0,,,,1,,,,,
11601,22-12-42,2.032,,28.33333333,23.88888889,26.11111111,0,1,42,12,22,0.08,,,83,75,79,0,,,,1,,,,,
11601,23-12-42,0,,29.44444444,25.55555556,27.77777778,0,,42,12,23,0,,,85,78,82,0,,,,,,,,,
11601,24-12-42,0.254,,29.44444444,25,27.22222222,0,1,42,12,24,0.01,,,85,77,81,0,,,,1,,,,,
11601,25-12-42,0.508,,28.88888889,23.88888889,26.66666667,0,1,42,12,25,0.02,,,84,75,80,0,,,,1,,,,,
11601,26-12-42,2.54,,28.88888889,23.88888889,26.66666667,0,1,42,12,26,0.1,,,84,75,80,0,,,,1,,,,,
11601,27-12-42,0.508,,28.88888889,24.44444444,26.66666667,0,1,42,12,27,0.02,,,84,76,80,0,,,,1,,,,,
11601,28-12-42,3.556,,28.88888889,23.33333333,26.11111111,0,1,42,12,28,0.14,,,84,74,79,0,,,,1,,,,,
11601,29-12-42,0.254,,28.33333333,24.44444444,26.66666667,0,1,42,12,29,0.01,,,83,76,80,0,,,,1,,,,,
11601,30-12-42,0.254,,28.88888889,25,26.66666667,0,1,42,12,30,0.01,,,84,77,80,0,,,,1,,,,,
11601,31-12-42,0,,28.33333333,24.44444444,26.66666667,0,,42,12,31,0,,,83,76,80,0,,,,,,,,,
11601,01-01-43,0,,28.88888889,25,26.66666667,0,,43,1,1,0,,,84,77,80,0,,,,,,,,,
11601,02-01-43,0,,29.44444444,25,27.22222222,0,,43,1,2,0,,,85,77,81,0,,,,,,,,,
11601,03-01-43,4.318,,28.88888889,23.33333333,26.11111111,0,1,43,1,3,0.17,,,84,74,79,0,,,,1,,,,,
11601,04-01-43,5.334,,28.88888889,23.33333333,26.11111111,0,1,43,1,4,0.21,,,84,74,79,0,,,,1,,,,,
11601,05-01-43,1.016,,29.44444444,23.88888889,26.66666667,0,1,43,1,5,0.04,,,85,75,80,0,,,,1,,,,,
11601,06-01-43,0.254,,28.88888889,24.44444444,26.66666667,0,1,43,1,6,0.01,,,84,76,80,0,,,,1,,,,,
11601,07-01-43,0,,29.44444444,25,27.22222222,0,,43,1,7,0,,,85,77,81,0,,,,,,,,,
11601,08-01-43,0.508,,29.44444444,25,27.22222222,0,1,43,1,8,0.02,,,85,77,81,0,,,,1,,,,,
11601,09-01-43,8.382,,28.88888889,22.22222222,25.55555556,0,1,43,1,9,0.33,,,84,72,78,0,,,,1,,,,,
11601,10-01-43,2.032,,29.44444444,23.33333333,26.66666667,0,1,43,1,10,0.08,,,85,74,80,0,,,,1,,,,,
11601,11-01-43,0,,29.44444444,25,26.66666667,0,,43,1,11,0,,,85,77,80,0,,,,,,,,,
11601,12-01-43,4.064,,28.33333333,23.88888889,26.11111111,0,1,43,1,12,0.16,,,83,75,79,0,,,,1,,,,,
11601,13-01-43,0.254,,29.44444444,23.88888889,26.66666667,0,1,43,1,13,0.01,,,85,75,80,0,,,,1,,,,,
11601,14-01-43,1.016,,28.88888889,23.88888889,26.66666667,0,1,43,1,14,0.04,,,84,75,80,0,,,,1,,,,,
11601,15-01-43,1.016,,29.44444444,25,27.22222222,0,1,43,1,15,0.04,,,85,77,81,0,,,,1,,,,,
11601,16-01-43,4.572,,29.44444444,22.77777778,26.11111111,0,1,43,1,16,0.18,,,85,73,79,0,,,,1,,,,,
11601,17-01-43,32.766,,26.66666667,22.22222222,24.44444444,0,1,43,1,17,1.29,,,80,72,76,0,,,,1,,,,,
11601,18-01-43,T,,28.88888889,23.88888889,26.66666667,0,1,43,1,18,T,,,84,75,80,0,,,,1,,,,,
11601,19-01-43,3.302,,28.33333333,23.33333333,25.55555556,0,1,43,1,19,0.13,,,83,74,78,0,,,,1,,,,,
11601,20-01-43,0,,28.88888889,23.88888889,26.66666667,0,1,43,1,20,0,,,84,75,80,0,,,,1,,,,,
11601,21-01-43,1.27,,28.88888889,22.77777778,25.55555556,0,1,43,1,21,0.05,,,84,73,78,0,,,,1,,,,,
11601,22-01-43,0,,29.44444444,21.66666667,25.55555556,0,,43,1,22,0,,,85,71,78,0,,,,,,,,,
11601,23-01-43,0,,29.44444444,21.66666667,25.55555556,0,,43,1,23,0,,,85,71,78,0,,,,,,,,,
11601,24-01-43,0.508,,29.44444444,23.88888889,26.66666667,0,1,43,1,24,0.02,,,85,75,80,0,,,,1,,,,,
11601,25-01-43,0,,29.44444444,24.44444444,26.66666667,0,,43,1,25,0,,,85,76,80,0,,,,,,,,,
11601,26-01-43,0.762,,28.33333333,22.77777778,25.55555556,0,1,43,1,26,0.03,,,83,73,78,0,,,,1,,,,,
11601,27-01-43,18.542,,27.77777778,22.22222222,25,0,1,43,1,27,0.73,,,82,72,77,0,,,,1,,,,,
11601,28-01-43,0.762,,28.33333333,23.33333333,26.11111111,0,1,43,1,28,0.03,,,83,74,79,0,,,,1,,,,,
11601,29-01-43,1.27,,28.88888889,23.88888889,26.66666667,0,1,43,1,29,0.05,,,84,75,80,0,,,,1,,,,,
11601,30-01-43,2.794,,28.33333333,22.77777778,25.55555556,0,1,43,1,30,0.11,,,83,73,78,0,,,,1,,,,,
11601,31-01-43,1.778,,28.33333333,22.22222222,25.55555556,0,1,43,1,31,0.07,,,83,72,78,0,,,,1,,,,,
11601,01-02-43,1.524,,28.88888889,21.11111111,25,0,,43,2,1,0.06,,,84,70,77,0,,,,,,,,,
11601,02-02-43,4.318,,28.88888889,23.33333333,26.11111111,0,,43,2,2,0.17,,,84,74,79,0,,,,,,,,,
11601,03-02-43,2.54,,28.88888889,23.33333333,26.11111111,0,,43,2,3,0.1,,,84,74,79,0,,,,,,,,,
11601,04-02-43,0,,28.88888889,23.88888889,26.11111111,0,,43,2,4,0,,,84,75,79,0,,,,,,,,,
11601,05-02-43,T,,28.88888889,23.88888889,26.66666667,0,,43,2,5,T,,,84,75,80,0,,,,,,,,,
11601,06-02-43,1.778,,28.33333333,22.77777778,25.55555556,0,,43,2,6,0.07,,,83,73,78,0,,,,,,,,,
11601,07-02-43,4.572,,27.22222222,21.11111111,23.88888889,0,,43,2,7,0.18,,,81,70,75,0,,,,,,,,,
11601,08-02-43,0,,28.88888889,21.11111111,25,0,,43,2,8,0,,,84,70,77,0,,,,,,,,,
11601,09-02-43,T,,28.88888889,20.55555556,24.44444444,0,,43,2,9,T,,,84,69,76,0,,,,,,,,,
11601,10-02-43,0.508,,28.88888889,23.33333333,26.11111111,0,,43,2,10,0.02,,,84,74,79,0,,,,,,,,,
11601,11-02-43,0.254,,28.88888889,23.88888889,26.66666667,0,,43,2,11,0.01,,,84,75,80,0,,,,,,,,,
11601,12-02-43,1.524,,28.88888889,22.22222222,25.55555556,0,,43,2,12,0.06,,,84,72,78,0,,,,,,,,,
11601,13-02-43,1.524,,28.88888889,22.77777778,25.55555556,0,,43,2,13,0.06,,,84,73,78,0,,,,,,,,,
11601,14-02-43,1.016,,29.44444444,24.44444444,27.22222222,0,,43,2,14,0.04,,,85,76,81,0,,,,,,,,,
11601,15-02-43,T,,29.44444444,24.44444444,27.22222222,0,,43,2,15,T,,,85,76,81,0,,,,,,,,,
11601,16-02-43,T,,28.33333333,23.88888889,26.66666667,0,,43,2,16,T,,,83,75,80,0,,,,,,,,,
11601,17-02-43,1.524,,28.88888889,22.77777778,25.55555556,0,,43,2,17,0.06,,,84,73,78,0,,,,,,,,,
11601,18-02-43,1.524,,28.33333333,21.11111111,25,0,,43,2,18,0.06,,,83,70,77,0,,,,,,,,,
11601,19-02-43,1.016,,28.88888889,22.77777778,25.55555556,0,,43,2,19,0.04,,,84,73,78,0,,,,,,,,,
11601,20-02-43,0.762,,29.44444444,22.22222222,26.11111111,0,,43,2,20,0.03,,,85,72,79,0,,,,,,,,,
11601,21-02-43,0,,28.88888889,22.77777778,26.11111111,0,,43,2,21,0,,,84,73,79,0,,,,,,,,,
11601,22-02-43,0,,29.44444444,23.88888889,26.66666667,0,,43,2,22,0,,,85,75,80,0,,,,,,,,,
11601,23-02-43,T,,28.88888889,24.44444444,26.66666667,0,,43,2,23,T,,,84,76,80,0,,,,,,,,,
11601,24-02-43,T,,29.44444444,23.88888889,26.66666667,0,,43,2,24,T,,,85,75,80,0,,,,,,,,,
11601,25-02-43,T,,29.44444444,24.44444444,26.66666667,0,,43,2,25,T,,,85,76,80,0,,,,,,,,,
11601,26-02-43,3.048,,28.88888889,23.33333333,26.11111111,0,,43,2,26,0.12,,,84,74,79,0,,,,,,,,,
11601,27-02-43,0,,29.44444444,23.88888889,26.66666667,0,,43,2,27,0,,,85,75,80,0,,,,,,,,,
11601,28-02-43,0.254,,30,24.44444444,27.22222222,0,,43,2,28,0.01,,,86,76,81,0,,,,,,,,,
11601,01-03-43,0,,28.88888889,24.44444444,26.66666667,0,,43,3,1,0,,,84,76,80,0,,,,,,,,,
11601,02-03-43,1.016,,28.88888889,23.33333333,26.11111111,0,1,43,3,2,0.04,,,84,74,79,0,,,,1,,,,,
11601,03-03-43,0.254,,28.88888889,22.77777778,25.55555556,0,1,43,3,3,0.01,,,84,73,78,0,,,,1,,,,,
11601,04-03-43,2.794,,29.44444444,21.66666667,25.55555556,0,1,43,3,4,0.11,,,85,71,78,0,,,,1,,,,,
11601,05-03-43,1.778,,28.88888889,21.11111111,25,0,1,43,3,5,0.07,,,84,70,77,0,,,,1,,,,,
11601,06-03-43,0.254,,28.88888889,23.33333333,26.11111111,0,1,43,3,6,0.01,,,84,74,79,0,,,,1,,,,,
11601,07-03-43,1.27,,28.88888889,22.22222222,25.55555556,0,1,43,3,7,0.05,,,84,72,78,0,,,,1,,,,,
11601,08-03-43,2.54,,28.88888889,22.22222222,25.55555556,0,1,43,3,8,0.1,,,84,72,78,0,,,,1,,,,,
11601,09-03-43,6.35,,28.33333333,21.66666667,25,0,1,43,3,9,0.25,,,83,71,77,0,,,,1,,,,,
11601,10-03-43,0,,27.77777778,23.88888889,25.55555556,0,,43,3,10,0,,,82,75,78,0,,,,,,,,,
11601,11-03-43,0.254,,28.88888889,22.22222222,25.55555556,0,1,43,3,11,0.01,,,84,72,78,0,,,,1,,,,,
11601,12-03-43,4.064,,27.77777778,20.55555556,24.44444444,0,1,43,3,12,0.16,,,82,69,76,0,,,,1,,,,,
11601,13-03-43,T,,28.88888889,22.22222222,25.55555556,0,1,43,3,13,T,,,84,72,78,0,,,,1,,,,,
11601,14-03-43,1.27,,28.33333333,22.77777778,25.55555556,0,1,43,3,14,0.05,,,83,73,78,0,,,,1,,,,,
11601,15-03-43,1.524,,28.88888889,23.88888889,26.66666667,0,1,43,3,15,0.06,,,84,75,80,0,,,,1,,,,,
11601,16-03-43,5.588,,29.44444444,22.22222222,25.55555556,0,1,43,3,16,0.22,,,85,72,78,0,,,,1,,,,,
11601,17-03-43,10.668,,28.33333333,20,24.44444444,0,1,43,3,17,0.42,,,83,68,76,0,,,,1,,,,,
11601,18-03-43,T,,28.88888889,24.44444444,26.66666667,0,1,43,3,18,T,,,84,76,80,0,,,,1,,,,,
11601,19-03-43,6.35,,28.33333333,22.22222222,25.55555556,0,1,43,3,19,0.25,,,83,72,78,0,,,,1,,,,,
11601,20-03-43,T,,28.33333333,22.22222222,25.55555556,0,1,43,3,20,T,,,83,72,78,0,,,,1,,,,,
11601,21-03-43,0.508,,27.77777778,21.66666667,24.44444444,0,1,43,3,21,0.02,,,82,71,76,0,,,,1,,,,,
11601,22-03-43,1.524,,27.22222222,22.22222222,24.44444444,0,1,43,3,22,0.06,,,81,72,76,0,,,,1,,,,,
11601,23-03-43,0,,28.88888889,23.33333333,26.11111111,0,,43,3,23,0,,,84,74,79,0,,,,,,,,,
11601,24-03-43,0,,28.88888889,23.33333333,26.11111111,0,,43,3,24,0,,,84,74,79,0,,,,,,,,,
11601,25-03-43,0.508,,28.88888889,22.77777778,25.55555556,0,1,43,3,25,0.02,,,84,73,78,0,,,,1,,,,,
11601,26-03-43,0.762,,28.88888889,22.77777778,25.55555556,0,1,43,3,26,0.03,,,84,73,78,0,,,,1,,,,,
11601,27-03-43,0,,28.33333333,22.77777778,25.55555556,0,,43,3,27,0,,,83,73,78,0,,,,,,,,,
11601,28-03-43,0.508,,29.44444444,23.88888889,26.66666667,0,1,43,3,28,0.02,,,85,75,80,0,,,,1,,,,,
11601,29-03-43,T,,27.22222222,23.88888889,25.55555556,0,1,43,3,29,T,,,81,75,78,0,,,,1,,,,,
11601,30-03-43,0,,29.44444444,23.88888889,26.66666667,0,,43,3,30,0,,,85,75,80,0,,,,,,,,,
11601,31-03-43,14.732,,26.66666667,21.11111111,23.88888889,0,1,43,3,31,0.58,,,80,70,75,0,,,,1,,,,,
11601,01-04-43,16.256,,28.88888889,21.11111111,25,0,1,43,4,1,0.64,,,84,70,77,0,,,,1,,,,,
11601,02-04-43,T,,28.88888889,23.88888889,26.66666667,0,1,43,4,2,T,,,84,75,80,0,,,,1,,,,,
11601,03-04-43,0,,28.88888889,23.88888889,26.66666667,0,,43,4,3,0,,,84,75,80,0,,,,,,,,,
11601,04-04-43,3.556,,29.44444444,22.77777778,26.11111111,0,1,43,4,4,0.14,,,85,73,79,0,,,,1,,,,,
11601,05-04-43,0,,29.44444444,24.44444444,26.66666667,0,,43,4,5,0,,,85,76,80,0,,,,,,,,,
11601,06-04-43,1.27,,29.44444444,23.33333333,26.66666667,0,1,43,4,6,0.05,,,85,74,80,0,,,,1,,,,,
11601,07-04-43,10.922,,28.88888889,21.66666667,25.55555556,0,1,43,4,7,0.43,,,84,71,78,0,,,,1,,,,,
11601,08-04-43,T,,28.88888889,24.44444444,26.66666667,0,1,43,4,8,T,,,84,76,80,0,,,,1,,,,,
11601,09-04-43,3.048,,28.88888889,22.77777778,25.55555556,0,1,43,4,9,0.12,,,84,73,78,0,,,,1,,,,,
11601,10-04-43,T,,28.88888889,24.44444444,26.66666667,0,1,43,4,10,T,,,84,76,80,0,,,,1,,,,,
11601,11-04-43,0,,29.44444444,23.88888889,26.66666667,0,,43,4,11,0,,,85,75,80,0,,,,,,,,,
11601,12-04-43,0,,29.44444444,25.55555556,27.77777778,0,,43,4,12,0,,,85,78,82,0,,,,,,,,,
11601,13-04-43,0,,29.44444444,25.55555556,27.77777778,0,,43,4,13,0,,,85,78,82,0,,,,,,,,,
11601,14-04-43,4.826,,29.44444444,22.22222222,25.55555556,0,1,43,4,14,0.19,,,85,72,78,0,,,,1,,,,,
11601,15-04-43,5.588,,28.88888889,23.33333333,26.11111111,0,1,43,4,15,0.22,,,84,74,79,0,,,,1,,,,,
11601,16-04-43,1.778,,29.44444444,22.77777778,26.11111111,0,1,43,4,16,0.07,,,85,73,79,0,,,,1,,,,,
11601,17-04-43,0.254,,29.44444444,23.88888889,26.66666667,0,1,43,4,17,0.01,,,85,75,80,0,,,,1,,,,,
11601,18-04-43,T,,29.44444444,23.33333333,26.66666667,0,1,43,4,18,T,,,85,74,80,0,,,,1,,,,,
11601,19-04-43,0.762,,29.44444444,22.77777778,26.11111111,0,1,43,4,19,0.03,,,85,73,79,0,,,,1,,,,,
11601,20-04-43,0.254,,29.44444444,23.88888889,26.66666667,0,1,43,4,20,0.01,,,85,75,80,0,,,,1,,,,,
11601,21-04-43,0.254,,29.44444444,23.88888889,26.66666667,0,1,43,4,21,0.01,,,85,75,80,0,,,,1,,,,,
11601,22-04-43,3.302,,28.88888889,23.33333333,26.11111111,0,1,43,4,22,0.13,,,84,74,79,0,,,,1,,,,,
11601,23-04-43,3.81,,29.44444444,22.22222222,25.55555556,0,1,43,4,23,0.15,,,85,72,78,0,,,,1,,,,,
11601,24-04-43,1.524,,29.44444444,23.88888889,26.66666667,0,1,43,4,24,0.06,,,85,75,80,0,,,,1,,,,,
11601,25-04-43,0.762,,30,25,27.77777778,0,1,43,4,25,0.03,,,86,77,82,0,,,,1,,,,,
11601,26-04-43,1.27,,29.44444444,23.88888889,26.66666667,0,1,43,4,26,0.05,,,85,75,80,0,,,,1,,,,,
11601,27-04-43,T,,29.44444444,24.44444444,26.66666667,0,1,43,4,27,T,,,85,76,80,0,,,,1,,,,,
11601,28-04-43,0,,28.88888889,23.33333333,26.11111111,0,,43,4,28,0,,,84,74,79,0,,,,,,,,,
11601,29-04-43,T,,29.44444444,22.22222222,25.55555556,0,1,43,4,29,T,,,85,72,78,0,,,,1,,,,,
11601,30-04-43,0,,30,22.77777778,26.66666667,0,,43,4,30,0,,,86,73,80,0,,,,,,,,,
11601,01-05-43,7.112,,29.44444444,23.88888889,26.66666667,0,1,43,5,1,0.28,,,85,75,80,0,,,,1,,,,,
11601,02-05-43,6.604,,30,23.88888889,26.66666667,0,1,43,5,2,0.26,,,86,75,80,0,,,,1,,,,,
11601,03-05-43,0.254,,30,24.44444444,27.22222222,0,1,43,5,3,0.01,,,86,76,81,0,,,,1,,,,,
11601,04-05-43,0.254,,29.44444444,25,27.22222222,0,1,43,5,4,0.01,,,85,77,81,0,,,,1,,,,,
